eventID,Agency,year,month,day,hour,minute,second,timeError,longitude,latitude,SemiMajor90,SemiMinor90,ErrorStrike,depth,depthError,magnitude,sigmaMagnitude,magnitudeType
1000205,ISC,1964,9,18,23,40,39.700000000000003,0.69999999999999996,28.199999999999999,33.799999999999997,16.600000000000001,11.99,0.0,0.0,nan,4.2800000000000002,0.29999999999999999,
1000206,ISC,1964,9,21,5,6,9.9000000000000004,0.41999999999999998,22.68,39.649999999999999,7.9000000000000004,7.0,90.0,33.0,nan,4.2800000000000002,0.29999999999999999,
1000207,ISC,1964,9,28,21,0,36.0,2.6000000000000001,29.199999999999999,36.700000000000003,46.280000000000001,35.5,90.0,63.0,55.0,4.2800000000000002,0.29999999999999999,
1000208,ISC,1964,9,29,2,22,39.0,3.7000000000000002,20.100000000000001,37.0,109.90000000000001,72.689999999999998,0.0,33.0,nan,4.1399999999999997,0.29999999999999999,
1000210,EHB,1964,9,30,4,39,46.350000000000001,nan,23.207000000000001,34.462000000000003,122.0,71.0,28.0,42.700000000000003,11.0,4.8300000000000001,0.29999999999999999,
1000211,ISC,1964,9,30,10,27,9.0,1.2,20.199999999999999,37.399999999999999,50.0,22.050000000000001,0.0,33.0,nan,4.0099999999999998,0.29999999999999999,
1000213,ISC,1964,10,4,22,56,59.5,0.37,20.670000000000002,37.780000000000001,9.9000000000000004,7.5,0.0,49.0,10.0,4.0099999999999998,0.29999999999999999,
1000214,ISC,1964,10,5,1,23,50.600000000000001,0.53000000000000003,19.699999999999999,40.149999999999999,8.484,8.4000000000000004,90.0,25.0,19.0,3.8700000000000001,0.29999999999999999,
1000216,ISC-GEM,1964,10,6,14,31,26.149999000000001,nan,28.177,40.158999999999999,4.7999999999999998,3.5,33.200000000000003,27.399999999999999,3.8999999999999999,6.7999999999999998,0.29999999999999999,
1000220,ISC,1964,10,13,10,30,9.199999,0.33000000000000002,28.289999999999999,36.939999999999998,8.0,5.1470000000000002,0.0,76.0,5.5999999999999996,4.4199999999999999,0.29999999999999999,
1000221,EHB,1964,10,17,9,50,28.300000000000001,nan,25.379999999999999,34.963999999999999,107.0,71.0,37.0,12.0,nan,4.8300000000000001,0.29999999999999999,
1000225,ISC,1964,11,26,0,59,3.7000000000000002,0.45000000000000001,25.399999999999999,34.399999999999999,10.99,8.9000000000000004,90.0,51.0,15.0,5.25,0.29999999999999999,
1000227,ISC,1964,12,9,18,28,46.0,0.37,20.920000000000002,41.57,6.9729999999999999,8.8000000000000007,90.0,78.0,10.0,4.1399999999999997,0.29999999999999999,
1000228,ISC,1964,12,9,19,6,21.399999000000001,0.34999999999999998,20.920000000000002,41.200000000000003,6.9299999999999997,6.0999999999999996,90.0,55.0,7.9000000000000004,4.2800000000000002,0.29999999999999999,
1000229,ISC,1964,12,12,13,11,48.799999,0.67000000000000004,22.600000000000001,34.899999999999999,18.210000000000001,13.300000000000001,90.0,47.0,25.0,4.2800000000000002,0.29999999999999999,
